time,open,high,low,close,volume
29 Oct 2020 3:0:0,13284.09,13290,13240,13244.44,489.382156
29 Oct 2020 2:45:0,13245.03,13300,13245.03,13284.09,524.441781
29 Oct 2020 2:30:0,13193.09,13254.43,13193.09,13245.03,437.730237
29 Oct 2020 2:15:0,13248.22,13261.26,13167,13193.35,682.97179
29 Oct 2020 2:0:0,13245.17,13275,13240,13248.22,387.354705
29 Oct 2020 1:45:0,13254.36,13267.61,13237.82,13245.17,582.363909
29 Oct 2020 1:30:0,13290,13297.32,13253.29,13254.36,556.680407
29 Oct 2020 1:15:0,13301.02,13308.54,13278.44,13290,490.379247
29 Oct 2020 1:0:0,13266.4,13305.85,13250.6,13301.03,519.158598
29 Oct 2020 0:45:0,13256.02,13287.52,13255.13,13266.4,326.063868
29 Oct 2020 0:30:0,13295.55,13307.35,13253.5,13256.02,824.595146
29 Oct 2020 0:15:0,13253.33,13297.14,13253.32,13295.55,355.651083
29 Oct 2020 0:0:0,13259.94,13266.39,13237.29,13252.65,391.035353
28 Oct 2020 23:45:0,13274.97,13279.04,13241.76,13259.93,393.938033
28 Oct 2020 23:30:0,13274.17,13284,13253.11,13274.97,503.34565
28 Oct 2020 23:15:0,13247.58,13274.34,13216.9,13274.17,567.425197
28 Oct 2020 23:0:0,13195.01,13250,13190.79,13247.58,574.402128
28 Oct 2020 22:45:0,13164.67,13212.46,13164.67,13195,332.678489
28 Oct 2020 22:30:0,13106.25,13173.42,13100,13164.67,383.955769
28 Oct 2020 22:15:0,13168.91,13194.48,13105.93,13105.94,426.479338
28 Oct 2020 22:0:0,13197.45,13201.76,13160,13168.91,288.226041
28 Oct 2020 21:45:0,13168.83,13214,13163.4,13197.44,468.813961
28 Oct 2020 21:30:0,13204.38,13225,13166.53,13168.82,518.958401
28 Oct 2020 21:15:0,13206.24,13214.47,13180.14,13204.39,413.600013
28 Oct 2020 21:0:0,13165.32,13212.51,13151.07,13206.58,460.073186
