time,open,high,low,close,volume
17 Jan 2021 8:0:0,35390.8,35530,35138,35250.5,1710.615364
17 Jan 2021 7:30:0,35161.75,35586.58,35122.64,35390.8,1591.648299
17 Jan 2021 7:0:0,35547.12,35733.23,35034.96,35155.99,2486.057145
17 Jan 2021 6:30:0,35715.83,35888,35475.14,35547.13,1305.044352
17 Jan 2021 6:0:0,35848.25,36009.42,35550,35711,1595.363593
17 Jan 2021 5:30:0,36228.15,36313.19,35822.62,35847.46,1232.6117
17 Jan 2021 5:0:0,36177,36382.38,36102.04,36228.16,860.677396
17 Jan 2021 4:30:0,36253.64,36287.78,35978,36177,1122.416636
17 Jan 2021 4:0:0,36419.68,36541.88,36243.57,36253.64,898.915143
17 Jan 2021 3:30:0,36429.24,36505.27,36235,36419.68,920.159326
17 Jan 2021 3:0:0,36715.63,36744.05,36397.76,36429.24,1007.535412
17 Jan 2021 2:30:0,36462.36,36727.26,36180.64,36715.63,1565.182592
17 Jan 2021 2:0:0,36396.42,36462.37,36176.66,36462.37,1282.766292
17 Jan 2021 1:30:0,35940.15,36472.72,35900,36396.42,1659.471888
17 Jan 2021 1:0:0,35994.98,35999.55,35520,35940.15,2066.973618
17 Jan 2021 0:30:0,36126.32,36480,35982.76,35994.98,1506.37945
17 Jan 2021 0:0:0,36127.2,36263.14,35900,36129.58,1253.001278
16 Jan 2021 23:30:0,35821.83,36194.53,35814.25,36121.12,1113.785029
16 Jan 2021 23:0:0,35910.07,36046.99,35357.8,35821.4,2391.981964
16 Jan 2021 22:30:0,36448.19,36461.62,35684.82,35924.44,4616.887392
16 Jan 2021 22:0:0,36713.85,36717,36325,36448.19,1127.99594
16 Jan 2021 21:30:0,36686.07,36800,36537.01,36711.16,1319.887245
16 Jan 2021 21:0:0,36376.39,36705.8,36235.6,36683.49,2004.841415
16 Jan 2021 20:30:0,36310.01,36500,36200,36376.39,1710.273726
16 Jan 2021 20:0:0,36484.95,36621.3,36200,36310.02,2261.600897
16 Jan 2021 19:30:0,37080.29,37148.12,36400,36484.95,1427.342024
16 Jan 2021 19:0:0,36859.24,37165.9,36755.31,37080.3,983.937785
16 Jan 2021 18:30:0,36951.39,37122.26,36851,36860.97,1009.104386
16 Jan 2021 18:0:0,37231.42,37299.99,36800,36951.39,1502.996522
16 Jan 2021 17:30:0,37254.4,37315.72,36921,37231.41,1158.791601
16 Jan 2021 17:0:0,37463.46,37713.94,37000,37254.41,2723.139109
16 Jan 2021 16:30:0,37174.16,37680,37174.15,37461.99,2094.110596
16 Jan 2021 16:0:0,37232.19,37349.34,36983.05,37171.36,1368.690869
16 Jan 2021 15:30:0,36735.71,37323.84,36699,37232.19,1723.954942
16 Jan 2021 15:0:0,37148.15,37356.26,36671.2,36735.81,1801.300615
16 Jan 2021 14:30:0,37648.63,37655.51,37058.76,37143.51,1496.327007
16 Jan 2021 14:0:0,37357.15,37681.99,37308.5,37648.63,1743.073681
16 Jan 2021 13:30:0,36940.96,37450,36736.09,37357.15,1995.062576
16 Jan 2021 13:0:0,37680,37886,36712,36940.95,2682.578693
16 Jan 2021 12:30:0,37547.58,37838.23,37485.1,37680,1451.229638
16 Jan 2021 12:0:0,37410.67,37568.6,37179.41,37547.57,1467.570712
16 Jan 2021 11:30:0,37707.2,37708.38,37300,37410.66,1692.543202
16 Jan 2021 11:0:0,37448.78,37950,37448.77,37707.2,2447.435605
16 Jan 2021 10:30:0,37272.96,37500,37200,37448.77,1208.642593
16 Jan 2021 10:0:0,37462.57,37666.66,37200,37276.54,2103.096511
16 Jan 2021 9:30:0,36619.61,37500,36544.28,37464.3,2818.208589
16 Jan 2021 9:0:0,36565.74,36830,36375.88,36619.61,1357.40965
16 Jan 2021 8:30:0,36715.05,36800,36548,36574.86,1189.063231
16 Jan 2021 8:0:0,36110.57,36959.61,36076.5,36715.06,2459.924822
16 Jan 2021 7:30:0,36206.18,36377.54,36087.73,36112.42,1434.341293
16 Jan 2021 7:0:0,35854.37,36230,35823.8,36206.62,1608.976331
16 Jan 2021 6:30:0,35863.73,35978.93,35520,35854.37,2471.42944
16 Jan 2021 6:0:0,36575.37,36646.43,35800,35866.44,1535.960145
16 Jan 2021 5:30:0,36266.01,36618.74,36182.45,36574.54,937.957107
